"SampleID","Sample","B.cells","Macrophages.M1","Macrophages.M2","Monocytes","Neutrophils","NK.cells","T.cells.CD4","T.cells.CD8","Tregs","Dendritic.cells","Other","GDPD2","Group"
"TCGA-50-6594-01A-11R-1755-07",NA,0.0128919864670935,0.182907349419708,0.0452873925346745,0,0.0217872525507948,0.0491200574871828,0,0,0.0500558150187168,0,0.63795014652183,3.5833246741021,"Low"
"TCGA-50-6595-01A-12R-1858-07",NA,0.0144431956581661,0.138232206181139,0.0145202456736534,0,0.130023636610716,0.0117519315904161,0,0.0114801482794004,0.0325063656035883,0,0.647042270402922,4.67803851037197,"High"
"TCGA-50-6597-01A-11R-1858-07",NA,0.0174157530799189,0.0305859818618322,0.0573754835745084,0,0.0554371285591478,0.012505424886479,0.02810789561311,0.0128285535135599,0.0381553604534698,0,0.747588418457974,3.5833246741021,"Low"
"TCGA-50-6673-01A-11R-1949-07",NA,0.0130636352757268,0.0423554337970839,0.0513006382325949,0,0.218391298627947,0.0111282658572383,0,0.00012653372519075,0.0252336079998273,0,0.638400586484391,4.66576227260632,"High"
"TCGA-50-7109-01A-11R-2039-07",NA,0.0187043304502159,0.0183931041920684,0.0990933932900535,0,0.076189010593127,0.0201129755225998,0,0.0191329433248404,0.0369208977736906,0.020927447950589,0.690525896902815,4.32259998982142,"Low"
"TCGA-50-8457-01A-11R-2326-07",NA,0.0618823963751184,0.109352070539305,0.110383554892587,0,0.0692849091664896,0.0340940265098337,0,0.0250251288328406,0.0605578083149465,0,0.52942010536888,4.5219233735663,"High"
"TCGA-50-8459-01A-11R-2326-07",NA,0.0558485717002329,0.0898048871551563,0.0959642473523419,0,0.0300140293126896,0.0255005523863478,0,0.00511527058286067,0.0534133107195503,0.00246622711963119,0.641872903671189,5.22952399658439,"High"
"TCGA-50-8460-01A-11R-2326-07",NA,0.0256039342351282,0.0714200150396134,0.09300670765084,0,0.161216708475659,0.0178915731375777,4.82652422260499e-06,0.0108108776345881,0.0486236240379192,0,0.571421733264452,4.38219441957735,"Low"
"TCGA-53-7624-01A-11R-2066-07",NA,0.0113831874430913,0.0277954278655688,0.0133486641510641,0,0.11814905308046,0.0135069072300875,0,0.00604375999155973,0.0296018879273675,0,0.780171112310801,5.85596269554858,"High"
"TCGA-53-7626-01A-12R-2066-07",NA,0.0382040965465838,0.156534739849423,0.157143036114927,0,0.127300306217347,0.0272359425922525,0,0.0398381636011452,0.101763968598008,0,0.351979746480313,4.65468456400465,"High"
"TCGA-53-7813-01A-11R-2170-07",NA,0.0322231512399402,0.0301008749146952,0.0392470327961411,0,0.0944659009784608,0.0119410928139408,0,0.0201015383248305,0.0218444045047488,0,0.750076004427243,3.5833246741021,"Low"
"TCGA-53-A4EZ-01A-12R-A24X-07",NA,0.0201856388168203,0.00523788371547757,0.0491443927270674,0,0.0810818250023815,0.0144163763087808,0,0.0066598998966995,0.0258635331910497,0.00104323008119533,0.796367220260528,4.22389351960669,"Low"
"TCGA-55-1592-01A-01R-0946-07",NA,0.0191814730240067,0.0644323706772191,0.132614590916134,0,0.0619001261310723,0.0267665953356636,0,0.0026728491585504,0.0425177765710641,0.00372376532932617,0.646190452856963,4.30928353612908,"Low"
"TCGA-55-1594-01A-01R-0946-07",NA,0.0160690468284073,0.0483276741296039,0.0343629319645678,0,0.0482229245848548,0.0205966527622108,0,0.0349333785090692,0.0251389367551515,0.0262577875560733,0.746090666910061,4.56965897308926,"High"
"TCGA-55-5899-01A-11R-1628-07",NA,0.0245190436575223,0.0437475952653805,0.0422205665567681,0,0.0458000574258069,0.0133662502882427,0.0477535946768799,0.0109228522783822,0.0324975724757397,0.0187821941947013,0.720390273180576,3.5833246741021,"Low"
"TCGA-55-6543-01A-11R-1755-07",NA,0.0146331181861601,0.0789312775158978,0.149028056383186,0,0.111979769800786,0.0296979605968157,0,0.00160192948515436,0.0252631279602179,0,0.588864760071782,4.22697090059784,"Low"
"TCGA-55-6642-01A-11R-1858-07",NA,0.0403097722760637,0.0588058368178935,0.0708901250083656,0,0.0466168157740309,0.0171639688270785,0,0.0191524454998988,0.0358192953741882,0,0.711241740422481,4.4354520826082,"Low"
"TCGA-55-6712-01A-11R-1858-07",NA,0.036792976296825,0.131086807641456,0.0829087510071575,0,0.0690502688212969,0.0249423471420678,0,0.0689446112526494,0.0525863662091546,0,0.533687871629393,4.63155385794044,"High"
"TCGA-55-6968-01A-11R-1949-07",NA,0.0406638584156124,0.0707893125374209,0.028331379187212,0,0.00473106291834367,0.0371933295027019,0,0.026359462675115,0.0551770364684671,0.0443394543216868,0.69241510397344,4.57862355046491,"High"
"TCGA-55-6969-01A-11R-1949-07",NA,0.0515201776519044,0.0878453985459682,0.0262708920009267,0,0.0439717286962065,0.0173463615930379,0,0.0239793710365745,0.0512905222292354,0.0052298047287396,0.692545743517407,4.17138429846829,"Low"
"TCGA-55-6970-01A-11R-1949-07",NA,0.0265275657679788,0.0483627349047363,0.0881096477306524,0,0.083487623149778,0.0171160809091959,0,0.0157985067806507,0.0550011550649127,0,0.665596685692095,4.35791157805085,"Low"
"TCGA-55-6971-01A-11R-1949-07",NA,0.0541900785936093,0.0968962871143089,0.0733413331393132,0,0.0966679591876171,0.0124986852871188,0.011492589122114,0.0603252576324986,0.0983734560347972,0.00452465532760962,0.491689698561013,4.10688424392879,"Low"
"TCGA-55-6972-01A-11R-1949-07",NA,0.00497414468670189,0.00828246992366056,0.103927588516238,0,0.039815122084676,0.0198484975715161,0,0.0011791625158342,0.0201015465052382,0,0.801871468196135,4.4313349143162,"Low"
"TCGA-55-6975-01A-11R-1949-07",NA,0.025260678923659,0.0721109123061836,0.00773442850570452,0,0.0851478061760506,0.0150602833189481,0,0.00640898447291944,0.0278496248533232,0,0.760427281443211,4.68147332494608,"High"
"TCGA-55-6978-01A-11R-1949-07",NA,0.0228160530630649,0.222172643794018,0.0272009842789542,0,0.0323825198332734,0.0155663995686993,0,0.0950405907299231,0.0764853608650751,0,0.508335447866992,4.6624013892182,"High"
"TCGA-55-6979-01A-11R-1949-07",NA,0.0343915471043235,0.103487498314843,0.109924808745033,0,0.122383536518871,0.0252456280000017,0,0.0464147403686572,0.0693334590599712,0.0113332562742758,0.477485525614023,4.55466326475127,"High"
"TCGA-55-6980-01A-11R-1949-07",NA,0.0171684339258278,0.107184642178274,0.0497026535385578,0,0.120949074093053,0.0197928701208606,0,0.00804403230871668,0.0621572097621258,0,0.615001084072584,4.54748244029425,"High"
"TCGA-55-6981-01A-11R-1949-07",NA,0.0201766763447368,0.171561875701549,0.107365370062111,0,0.166082976672763,0.0271808446153408,0,0,0.0340109118755564,0,0.473621344727943,5.50866766329129,"High"
"TCGA-55-6982-01A-11R-1949-07",NA,0.0266177800049613,0.109540183546975,0.0480035299562878,0,0.115902257568259,0.0136568094931271,0,0.00426776060561373,0.0283216738800166,0,0.65369000494476,4.13598539703026,"Low"
"TCGA-55-6983-01A-11R-1949-07",NA,0.0617457987422186,0.0231662094333553,0.0860909139061902,0,0.103846803736571,0.00991145834422344,0.096840589817217,0.020427300643018,0.030914231138548,0,0.567056694238659,4.05869234100542,"Low"
"TCGA-55-6984-01A-11R-1949-07",NA,0.0434155352276284,0.0493962913383753,0.0201593737577884,0,0.0478332164749836,0.0185873110890773,0,0,0.0223759477426234,0.00448738011452785,0.793744944254996,6.98653714355745,"High"
"TCGA-55-6985-01A-11R-1949-07",NA,0.0318113735973806,0.203614546503465,0.0774653379060259,0,0.0980211931309644,0.0313380666950101,0,0.0201537914745426,0.0621175259082718,0,0.475478164784339,4.67079759574598,"High"
"TCGA-55-6986-01A-11R-1949-07",NA,0.0232226229608201,0.0580120155138525,0.0570647709713158,0,0.0645034588450156,0.0185559563363755,0.0239626169761215,0.00557403827668647,0.0271050000259528,0.00589838938308129,0.716101130710779,4.29948227341293,"Low"
"TCGA-55-6987-01A-11R-1949-07",NA,0.0651899202430073,0.0820540308907544,0.0564882528778683,0,0.0528556334427883,0.0179867233652813,0,0.0756566401222967,0.049397038487331,0.0158354061136278,0.584536354457045,4.62315052890071,"High"
"TCGA-55-7227-01A-11R-2039-07",NA,0.0210745832596823,0.159990048407621,0.0942515207796896,0,0.0800451977846881,0.0304866485846052,0,0.012465419655528,0.0711990124184399,0,0.530487569109746,4.36077285414962,"Low"
"TCGA-55-7281-01A-11R-2039-07",NA,0.00485968109696819,0.297035486258922,0.108939381924918,0,0.121681886949573,0.0221011484678606,0,0.0140326928099299,0.0504110542124138,0,0.380938668279415,4.36787590794033,"Low"
"TCGA-55-7283-01A-11R-2039-07",NA,0.0166850290860916,0.0878779117664511,0.0648928987639995,0.000403271021313792,0.0897006143533743,0.0196028363755195,0,0.0166212474015422,0.0439094014541689,0,0.660306789777539,4.18216686106816,"Low"
"TCGA-55-7284-01B-11R-2241-07",NA,0.0388394641090671,0.0554680993645666,0.0846699443617699,0,0.0962892838465891,0.0198813910042024,0,0.00769761611400843,0.060126049633057,0,0.637028151566739,8.70928304781708,"High"
"TCGA-55-7570-01A-11R-2039-07",NA,0.0155469247549364,0.0266576516528292,0.0174454269303519,0,0.0739966858120998,0.00712641080014363,0,0.0238062049450961,0.0690078550774391,0.0127342599121092,0.753678580114995,4.35367288204516,"Low"
"TCGA-55-7573-01A-11R-2039-07",NA,0.0510544462857192,0.101962730822587,0.115666334673381,0,0.154680861178496,0.0272651799578953,0,0.0115802852978213,0.0639505926442007,0,0.473839569139899,4.37009678268871,"Low"
"TCGA-55-7574-01A-11R-2039-07",NA,0.102953927902423,0.0933665637434684,0.112185324491154,0,0.0804907391685538,0.032425526428337,0,0.0387583907124318,0.0782270142553633,0,0.461592513298269,4.79783790939606,"High"
"TCGA-55-7576-01A-11R-2066-07",NA,0.0238995263601322,0.167549668902818,0.0656326046456234,0,0.118772798519092,0.0158460791631873,0,0.0177379886698353,0.0495183933286728,0,0.541042940410639,4.24122418778667,"Low"
"TCGA-55-7724-01A-11R-2170-07",NA,0.0382560825142113,0.0299360850546559,0.104058873917536,0,0.12851277509274,0.0138529806232772,0.0111215900611756,0.0124273742918729,0.046154146689471,0.00669293802688627,0.608987153728174,6.15145074935192,"High"
"TCGA-55-7725-01A-11R-2170-07",NA,0.0432912185451205,0.0609451220953379,0.0537332671833558,0,0.0879366704467894,0.017541538166124,0.0158784757675158,0.017000120919076,0.050815579531124,0,0.652858007345557,8.80280465707103,"High"
"TCGA-55-7726-01A-11R-2170-07",NA,0.0171854621038731,0.10773137927978,0.0158997918836048,0,0.111302475913177,0.0177532950584138,0,0,0.0234056859145735,0,0.706721909846578,6.01979238855952,"High"
"TCGA-55-7727-01A-11R-2170-07",NA,0.0581859300357429,0.0961567606415693,0.0896339859808836,0,0.0705366761026187,0.0247011925808025,0,0.0140102145446998,0.0643604480738472,0,0.582414792039836,4.34685041563958,"Low"
"TCGA-55-7728-01A-11R-2187-07",NA,0.0726039458693395,0.0903791726448284,0.12917694866649,0,0.0128778335864256,0.0480947149235927,0,0.0082370344373194,0.0422774089142048,0.0349822988650178,0.561370642092782,6.61293343120574,"High"
"TCGA-55-7816-01A-11R-2170-07",NA,0.0254166968959449,0.0640937403413305,0.196811311891656,0,0.0334636305882684,0.0314618625469251,0,0.0268234823392621,0.052546760292578,0.0523919248039933,0.516990590300042,4.3130183003734,"Low"
"TCGA-55-7903-01A-11R-2170-07",NA,0.0115596615315854,0.220846316103006,0.0604340334456598,0,0.159190545856396,0.0234899856827712,0,0.0211849505351498,0.0390948390149044,0,0.464199667830527,4.85765979544416,"High"
"TCGA-55-7907-01A-11R-2170-07",NA,0.0326723292707732,0.102378807466509,0.0538535180845688,0,0.0443506972957829,0.0210421457039569,0,0.0224168936733307,0.0552433816411936,0.020376068209529,0.647666158654356,4.59783112720569,"High"
"TCGA-55-7910-01A-11R-2170-07",NA,0.0139682140549785,0.0228524068982988,0.133032053225986,0,0.0984613816340443,0.0253688276413274,0,0,0.0392847743884001,0,0.667032342156964,3.5833246741021,"Low"
"TCGA-55-7911-01A-11R-2170-07",NA,0.0173286232350418,0.162492972602026,0.071181622910578,0,0.143948146359167,0.0165425776663666,0,0.0453165123692414,0.064520396302369,0,0.47866914855521,4.79131490317115,"High"
"TCGA-55-7913-01B-11R-2241-07",NA,0,0,0,0.35215168306816,0.401292734644104,0.0115052365557642,0,0,0.0142130780734512,0.0385956385773228,0.182241629081197,4.79148083121995,"High"
"TCGA-55-7914-01A-11R-2170-07",NA,0.0315857020584743,0.176378291890663,0.0511984550814184,0,0.239139879887997,0.0167123982294287,0,0.0179576008394491,0.0376067006835024,0,0.429420971329067,12.6925389395859,"High"
"TCGA-55-7994-01A-11R-2187-07",NA,0.0273933480385844,0.239943753499737,0.0851900706700643,0,0.0406094433858449,0.01533148459198,0,0.0600706612606672,0.0583948808918398,0,0.473066357661282,4.8561180829861,"High"
"TCGA-55-7995-01A-11R-2187-07",NA,0.0363082641061689,0.0821328735377097,0.0656323064992815,0,0.0574521830445007,0.0410128706247065,0,0.0665525293910846,0.0552589857971994,0.028421941580568,0.567228045418781,4.55793021301142,"High"
"TCGA-55-8085-01A-11R-2241-07",NA,0.0338838613215972,0.0655791355374725,0.073538533505104,0,0.0190313780959414,0.0186129466695823,0,0.033806350003587,0.0533787444816181,0.0259405252573587,0.676228525127739,3.92519306657534,"Low"
"TCGA-55-8087-01A-11R-2241-07",NA,0.00717600882586123,0.0569017760345823,0.0534200707550115,0,0.30187122418838,0.0187587877262191,0,7.75340692932037e-05,0.0215755555254615,0,0.540219042875192,4.57121894592958,"High"
"TCGA-55-8089-01A-11R-2241-07",NA,0.0419765432685818,0.106584860968367,0.0681467751932539,0,0.0729479787914781,0.0202503832125327,0,0.0727486561141068,0.0514191379486961,0.0110718992218933,0.55485376528109,4.47554461450803,"Low"
"TCGA-55-8090-01A-11R-2241-07",NA,0.0262170541458241,0.154938492114899,0.0429514109074042,0,0.0946279150826796,0.023070673774586,0,0.00224547311401197,0.0432644454236115,0,0.612684535436984,4.37843256454436,"Low"
"TCGA-55-8091-01A-11R-2241-07",NA,0.0213462005271121,0.0615304475405925,0.100972680351706,0,0.169988784340662,0.0220063414256231,0,0.00170498063907308,0.0315853602996536,0,0.590865204875578,4.63111134322479,"High"
"TCGA-55-8092-01A-11R-2241-07",NA,0.060623653250647,0.0582263037555837,0.0225835908715079,0,0.0270140379362551,0.0207122266362398,0,0.0487131280082138,0.0309920736915108,0.0107225011632784,0.720412484686763,6.886980920303,"High"
"TCGA-55-8094-01A-11R-2241-07",NA,0.0154082121407302,0.0047084024715333,0.0307367922252515,0,0.038278958102901,0.0123074563088681,0,0,0.00755097201987613,0,0.89100920673084,5.19901442954364,"High"
"TCGA-55-8096-01A-11R-2241-07",NA,0.0272408210833197,0.0804567601639702,0.0642333167441381,0,0.119722900554359,0.0255053243148362,0,0.00796179953991653,0.0250102648965275,0,0.649868812702932,5.65190670849198,"High"
"TCGA-55-8097-01A-11R-2241-07",NA,0.0160068329159904,0.134441436246627,0.0752083211355297,0,0.197525744516089,0.0256605496010939,0,0.00577326047057478,0.0531796555367172,0,0.492204199577378,4.20345557167526,"Low"
"TCGA-55-8203-01A-11R-2241-07",NA,0.0382340860688116,0.0369768573674197,0.0625858974045258,0,0.0536315993927784,0.00589961539884038,0.0820221311568535,0.0238609890115095,0.078557900362415,0,0.618230923836846,4.13667539219112,"Low"
"TCGA-55-8204-01A-11R-2241-07",NA,0.0306624099197773,0.0323772108556039,0.0681241614782872,0,0.0892312568304975,0.0171509455809712,0,0.00680629272526866,0.0296857214129971,0.0242034327555161,0.701758568441081,7.44107797416443,"High"
"TCGA-55-8205-01A-11R-2241-07",NA,0.0311081314986127,0.164731198694868,0.0976295457901127,0,0.0647638396547977,0.0118886538584106,0,0.069115461341402,0.0585887507792306,0,0.502174418382566,4.52820861862852,"High"
"TCGA-55-8206-01A-11R-2241-07",NA,0.0218919486424048,0.0535013044622995,0.102271482039565,0,0.191038204206643,0.0260317343674066,0.0116765809090732,0.000781273020158449,0.0459021048072566,0,0.546905367545193,4.46022130217769,"Low"
"TCGA-55-8207-01A-11R-2241-07",NA,0.00876948573932081,0.341028630193082,0.095502307663444,0,0.155023515710138,0.0292597832884243,0,0.00815807593614904,0.0500632495980119,0,0.31219495187143,4.42574335960357,"Low"
"TCGA-55-8208-01A-11R-2241-07",NA,0.0578720803887694,0.152365325050251,0.0821527143963738,0,0.0926742093229803,0.0188445448119381,0,0.0369379696814717,0.0761510063907747,0.00512837447711783,0.477873775480323,4.30761758322425,"Low"
"TCGA-55-8299-01A-11R-2287-07",NA,0.0261784713836341,0.113633617135283,0.085564258018908,0,0.160362346625669,0.015536221044647,0,0.0664370699309249,0.0558486529149362,0,0.476439362945998,4.97388864925012,"High"
"TCGA-55-8301-01A-11R-2287-07",NA,0.0473365050380099,0.11577557378655,0.0646381822913734,0,0.0773803625043453,0.0279191398078927,0,0.0389344637056555,0.0612666807324836,0,0.56674909213369,4.58278892293545,"High"
"TCGA-55-8302-01A-11R-2326-07",NA,0.0219438154626934,0.0823242429676544,0.0472512406985007,0,0.0687189750822136,0.0191208346506375,0,0.0129336042030219,0.0364265524921666,0,0.711280734443112,4.35653573383129,"Low"
"TCGA-55-8505-01A-11R-2403-07",NA,0.0162638163391146,0.0627220595771219,0.0295381204201127,0,0.0696545132627381,0.0146799745876119,0,0,0.0213000833582595,0,0.785841432455041,5.62616914135295,"High"
"TCGA-55-8506-01A-11R-2403-07",NA,0.00052232017682343,0.167901743224009,0.084147357740689,0,0.200114870099056,0.0207282684014969,0,0.00794382328041995,0.0343426217802086,0,0.484298995297297,3.5833246741021,"Low"
"TCGA-55-8507-01A-11R-2403-07",NA,0.00807186496000722,0.0913437435615521,0.0910053304359977,0,0.0933431744623648,0.0248764585990634,0,0.00561563308733935,0.038077073536701,0,0.647666721356974,4.44253817702753,"Low"
"TCGA-55-8508-01A-11R-2403-07",NA,0.050065611687254,0.0424803238202549,0.046498084814272,0,0.0423952753939896,0.0191892553392479,0,0.00270226515620306,0.0258224623919363,0,0.770846721396842,4.67601188887875,"High"
"TCGA-55-8510-01A-11R-2403-07",NA,0.0238072749253946,0.112354824579017,0.0907053587845115,0,0.106106892904743,0.0199593667616154,0,0.0275742399368114,0.0615713822086338,0,0.557920659899274,4.35852040170384,"Low"
"TCGA-55-8511-01A-11R-2403-07",NA,0.0455312082121288,0.147322697023341,0.0355801244916672,0,0.0675325549956633,0.0209501108893959,0,0.025338991974239,0.0582736426669466,0,0.599470669746618,4.96195611316471,"High"
"TCGA-55-8512-01A-11R-2403-07",NA,0.0129407943953022,0.0727047900947738,0.0595091865652547,0,0.105133337558342,0.0373818998975261,0,0.00498564865407427,0.0320459990529591,0,0.675298343781768,5.25490058277577,"High"
"TCGA-55-8513-01A-11R-2403-07",NA,0.0482768577415011,0.0590794493361397,0.14854554734175,0,0.0889516597212325,0.0385237643500809,0,0,0.0673772544659717,0.0198124199807031,0.529433047062621,7.48286765725442,"High"
"TCGA-55-8514-01A-11R-2403-07",NA,0.00938441784239728,0.169703581753995,0.131215404237381,0,0.0865044093930546,0.0440371449978318,0,0,0.038385932992287,0,0.520769108783054,5.3600540035767,"High"
"TCGA-55-8614-01A-11R-2403-07",NA,0.0144778495378119,0.0556843789239615,0.0637928181311984,0,0.105329448508944,0.0223908226050531,0,0.00589399353480293,0.030574314748782,0.0191619547681976,0.682694419241249,4.24185268870006,"Low"
"TCGA-55-8615-01A-11R-2403-07",NA,0.0161542810993663,0.0154211894839708,0.0436236089565778,0,0.139872113008188,0.0226432791997273,0,0,0.0165476806780414,0.0110500352720471,0.734687812302081,4.34876043233725,"Low"
"TCGA-55-8616-01A-11R-2403-07",NA,0.0418005879982869,0.0705343466490438,0.037539279667941,0,0.0814683687118121,0.0380571651546251,0.0164058714557043,0.00903017232262865,0.0257616116733778,0,0.67940259636658,4.32843466739402,"Low"
"TCGA-55-8619-01A-11R-2403-07",NA,0.0444735065180888,0.0771333019801564,0.0866546150928027,0,0.106642914294071,0.0200167231658664,0,0.0210365056092111,0.0741611887201551,0,0.569881244619649,6.34964844455348,"High"
"TCGA-55-8620-01A-11R-2403-07",NA,0.0247883140244723,0.0219154089354226,0.0276090159798408,0,0.019261935439942,0.0167751315405717,0.00830895232006255,0.0247882260020738,0.0343140593577332,0.0384249525214676,0.783814003878413,4.9604813935634,"High"
"TCGA-55-8621-01A-11R-2403-07",NA,0.0285198004551281,0.0946182759705119,0.103974809517532,0,0.106961598218965,0.0319144564943907,0,0.00821481448502994,0.0722012344123936,0.00684999813469914,0.546745012311349,4.59342224722424,"High"
"TCGA-55-A48X-01A-11R-A24H-07",NA,0.100698099404135,0.0948470425224331,0.0783197595440235,0,0.11260311685204,0.0335152359303081,0,0.0202261147466465,0.0556265487922203,0,0.504164082208193,4.37123110096619,"Low"
"TCGA-55-A48Y-01A-11R-A24H-07",NA,0.0182643074352584,0.108240754099086,0.0747991403907637,0,0.0600787306721767,0.0142226243831196,0,0.0062962642720851,0.0459419619147378,0,0.672156216832772,3.5833246741021,"Low"
"TCGA-55-A48Z-01A-12R-A24X-07",NA,0.0223752171872875,0.0444599992390985,0.0620884078009216,0,0.0872711421637054,0.038027438785037,0,0.0126807859522874,0.0340337419571201,0.00649472150054754,0.692568545413995,4.99037944224508,"High"
"TCGA-55-A490-01A-11R-A466-07",NA,0,0.473946945718122,0.104051486715304,0,0.121715246039503,0.0230989117548541,0,0.00301089405313,0.0577207695100498,0,0.216455746209037,3.5833246741021,"Low"
"TCGA-55-A491-01A-11R-A24H-07",NA,0.0197621803064167,0.0304343597222548,0.0297998000301133,0,0.212359187476765,0.0200816187949855,0,0.00785859237595808,0.0136579591257091,0,0.666046302167798,4.54705462581944,"High"
"TCGA-55-A492-01A-11R-A24H-07",NA,0.00782821542615526,0.0104118030497252,0.0890709322447169,0,0.0598288698234827,0.0150238247333679,0.00903294582456741,0.00255914379000334,0.0155402908359648,0,0.790703974272016,3.5833246741021,"Low"
"TCGA-55-A493-01A-11R-A24H-07",NA,0.0359386854626996,0.194608562398452,0.0454902878559651,0,0.0278264441224546,0.0257069510615034,0,0.024615119989216,0.0708568600857958,0,0.574957089023914,4.84894902547906,"High"
"TCGA-55-A494-01A-11R-A24X-07",NA,0.0330144978451727,0.030712052101367,0.0619826573728238,0,0.044435846738264,0.032736597103695,0,0.000982510404471153,0.0233372500030537,0.00416954797179408,0.768629040459359,4.45476209813474,"Low"
"TCGA-55-A4DF-01A-11R-A24H-07",NA,0.0384015640952793,0.0739446912781554,0.0377505220193803,0,0.0559858598459691,0.0373357914472417,0,0.0260897393393195,0.0530271732759711,0.0263992257091409,0.651065432989543,4.58968924350551,"High"
"TCGA-55-A4DG-01A-11R-A24H-07",NA,0.0467861161334646,0.0431165166917724,0.0799579343371351,0,0.104743660181637,0.0462323345126837,0,0.0119085731440455,0.0497125798717655,0,0.617542285127496,4.40471948898521,"Low"
"TCGA-55-A57B-01A-12R-A39D-07",NA,0.0176434882237599,0.137445955539294,0.0904396868865181,0,0.106039753886721,0.0319264634932001,0,0.00263352983688306,0.0630591566503354,0,0.550811965483288,4.856137840424,"High"
"TCGA-62-8394-01A-11R-2326-07",NA,0.0104065801494756,0.0574320299263392,0.0512426863010561,0,0.0985117826265156,0.0321259202207803,0,0.00956761646685013,0.0387121711942554,0,0.702001213114728,5.44111145035168,"High"
"TCGA-62-8395-01A-11R-2326-07",NA,0.0119463213334129,0.06264154975982,0.179727234404671,0,0.200839574843724,0.029569271026849,0,0.00213197382002973,0.0324148658460423,0,0.480729208965452,4.4650484422413,"Low"
"TCGA-62-8397-01A-11R-2326-07",NA,0.00977198879029767,0.0415985911665885,0.0504444875270377,0,0.160413494231932,0.0113497030745886,0,0.00265148124818189,0.0146005225989283,0,0.709169731362445,4.34758587159547,"Low"
"TCGA-62-8398-01A-11R-2326-07",NA,0.0218199530905501,0.0755087606127722,0.0370930734962967,0,0.0579222088730544,0.0169871296524719,0,0.0045068637770501,0.0401758265172966,0,0.745986183980508,4.81320689513245,"High"
"TCGA-62-8399-01A-21R-2326-07",NA,0.0184671303343075,0.12245519861823,0.0684810758500592,0,0.0891812834117808,0.0210541468466959,0,0.0129371829494454,0.0393276317408189,0,0.628096350248663,4.49048646920838,"Low"
"TCGA-62-8402-01A-11R-2326-07",NA,0.0125727422295431,0.0673898289895571,0.0297353752087001,0,0.0874340141819454,0.0242608285675702,0,0.0469581668769342,0.0485977768911997,0.0254978288800757,0.657553438174475,4.80519518905093,"High"
"TCGA-62-A46O-01A-11R-A24H-07",NA,0.0136214600426239,0.0184491530521304,0.0175885279778295,0,0.0794562093095216,0.0187891952396172,0,0,0.0286498749303656,0.013097412941915,0.810348166505997,4.46594508241335,"Low"
"TCGA-62-A46P-01A-11R-A24H-07",NA,0.00982036596272844,0.0433673260426734,0.10445021348603,0,0.0659983414456898,0.0145028880409842,0.0185676563606064,0.0052790486231975,0.0180056746431771,0,0.720008485394913,3.5833246741021,"Low"
"TCGA-62-A46R-01A-11R-A24H-07",NA,0.0279633193937675,0.080589136313906,0.037948862334339,0,0.174643751897777,0.0128304959336441,0,0.0158121099988466,0.0489659754030161,0,0.601246348724704,4.80564091907111,"High"
"TCGA-62-A46S-01A-11R-A24H-07",NA,0.0157125676713326,0.00848004906834593,0.0151273046921459,0.169743615357527,0.213167921858267,0.0195058551265178,0,0.00294404044254963,0.0214117618537471,0.0381169332066197,0.495789950722947,4.1475024401976,"Low"
"TCGA-62-A46U-01A-11R-A24H-07",NA,0.0114376824975941,0.31470909265821,0.0935493960657461,0,0.0526917708470007,0.0318333370279426,0,0.034398214028008,0.109790709333889,0.0307335654265972,0.320856232115012,4.34232099636839,"Low"
"TCGA-62-A46V-01A-11R-A24H-07",NA,0.00540628839887895,0.128315256558472,0.0435351490511643,0,0.182608449180218,0.0179007773555413,0,0,0.0287039314414255,0,0.5935301480143,4.38882540799231,"Low"
"TCGA-62-A46Y-01A-11R-A24H-07",NA,0.0220180025268185,0.0947592077684893,0.0689648406189404,0,0.151116878875233,0.0186291609172024,0,0.0170470525047288,0.0385977319959875,0,0.5888671247926,4.46080264705083,"Low"
"TCGA-62-A470-01A-11R-A24H-07",NA,0.0190945232838681,0.0477741647646857,0.0759044461084349,0,0.0390413300196767,0.0128895217259369,0,0,0.0375661134284722,0.022620039336844,0.745109861332082,4.86209307934559,"High"
"TCGA-62-A471-01A-12R-A24H-07",NA,0.0125356640062501,0.0384209425051696,0.0175566470283954,0,0.0597603597349516,0.0189384630561388,0,0.00836735687549232,0.0177559745989631,0,0.826664592194639,4.9697380080239,"High"
"TCGA-62-A472-01A-11R-A24H-07",NA,0.0250846857571143,0.0823039157307327,0.0764129191345092,0,0.0758953400385566,0.0212841945846116,0,0.0268561319428471,0.0425615654729051,0,0.649601247338723,4.14535002097376,"Low"
"TCGA-64-1676-01A-01R-0946-07",NA,0.0153422955077992,0.0928570388757416,0.12235512467703,0,0.0362550267155513,0.0104603772736163,0,0.0280198713473422,0.0225179820429926,0,0.672192283559927,3.5833246741021,"Low"
"TCGA-64-1677-01A-01R-0946-07",NA,0.0287791349629142,0.0826889419158997,0.0444545551025827,0,0.0572707965530061,0.0149423259222755,0,0.0160490230518654,0.0390896194604036,0,0.716725603031053,4.18944312906051,"Low"
"TCGA-64-1678-01A-01R-0946-07",NA,0.00595585163757087,0.00228144061123481,0.0302342940077688,0,0.0627916959737618,0.00827515534200062,0,0.00298734937969652,0.0213330773662874,0,0.866141135681679,4.18058719019716,"Low"
"TCGA-64-1679-01A-21R-2066-07",NA,0.0128316480336349,0.186544072492076,0.0775067297928725,0,0.188089920722083,0.0162716023699388,0,0,0.0330662104018319,0,0.485689816187563,4.44856572489087,"Low"
