"Gene","Beta","HR","Pvalue","FDR"
"MTX1P1",0.350267253571302,1.41944685014613,0.0011565858385091,0.0512637511801343
"YPEL5P2",-0.745734700132912,0.474385640682334,0.00115710353015856,0.0512637511801343
"EIF4A3",0.405145760976124,1.49952105578074,0.00115756270846301,0.0512637511801343
"ACTR2",0.614785243532794,1.8492594164918,0.00116789741380708,0.0516808356364112
"NOL11",0.533351047389732,1.70463506105692,0.00117133736750397,0.0517924042591402
"AL513550.1",-0.377115138170131,0.685837103320759,0.00117308402847452,0.0517983187100935
"GIP",0.283926013438211,1.32833464820352,0.00117330873053763,0.0517983187100935
"AQP4-AS1",-0.281183647506872,0.754889689140196,0.00117502590822016,0.0518311160058756
"ADHFE1",-0.270891448156663,0.762699284324819,0.00117589040321262,0.0518311160058756
"MYRF-AS1",0.386961799354907,1.47250023973966,0.00117955743368947,0.0519000120749739
"LINC01351",0.641502269554257,1.89933204586431,0.00118013928518753,0.0519000120749739
"TTLL10",-0.248645462987729,0.779856412340315,0.00118021525968704,0.0519000120749739
"GPR18",-0.288954471538145,0.749046307552595,0.00118502921470397,0.0520630800772409
"EXT1",0.381567220571783,1.46457810868042,0.00118577044875793,0.0520630800772409
"N4BP2L1",-0.308608246156733,0.734468444509687,0.00119013584647618,0.0522140844209657
"PAFAH1B3",0.261577406963031,1.29897748758274,0.00119157154538917,0.0522364210286624
"LINC01284",-0.788495423164881,0.454528153601713,0.00119350381194568,0.05225445925147
"UNC5D",0.171371525292437,1.18693164224064,0.00119383680140296,0.05225445925147
"SPAG8",-0.274948328334126,0.759611372595958,0.00119538535900307,0.0522816485641251
"TEDC2",0.258289147365954,1.29471312739689,0.00119995450360838,0.0524408023995551
"CROCCP3",-0.268744981349535,0.764338151279971,0.00120187316272128,0.0524839670190353
"AP005202.2",4.06225385654882,58.1051242213007,0.00120441141496199,0.0525541005649357
"LCE5A",1.00696115993084,2.7372702370005,0.00120714420554753,0.0526326076813208
"BEX5",-0.210536267209857,0.810149672752345,0.00120836292592079,0.0526450296071949
"AL133482.1",-0.272572799234797,0.761417996509995,0.00121332316424879,0.052812156467048
"IMPG1",-0.369952134436063,0.690767393816909,0.00121407256246087,0.052812156467048
"AC084866.2",1.85452234487651,6.38864595223468,0.00121683170400329,0.0528232996881256
"STXBP1",-0.245217213084277,0.782534543038298,0.00121685338667567,0.0528232996881256
"NCALD",-0.229269151003312,0.795114498837453,0.00121935200878274,0.0528232996881256
"ZNF970P",2.26127850260756,9.5953490067013,0.00121965288708522,0.0528232996881256
"ARHGAP15",-0.266103026056743,0.766360168367473,0.00121985903776478,0.0528232996881256
"CDX2",0.148052875352448,1.15957420763695,0.00121995062072406,0.0528232996881256
"S100A16",0.216823864436072,1.24212530042869,0.00122332300448695,0.052888252284233
"AC090771.2",1.35977233170681,3.89530636308401,0.00122332696499645,0.052888252284233
"ST13",0.52278543291779,1.68671935606623,0.00122618904860938,0.0529127411017019
"GPX8",0.250846646096467,1.28511299212533,0.00122828732182703,0.0529127411017019
"TAF5LP1",-0.311903631305246,0.73205207173181,0.0012283044397636,0.0529127411017019
"HERC1",-0.391877220602901,0.67578708159761,0.00122961189237534,0.0529127411017019
"TM6SF1",-0.290145469288764,0.748154726126318,0.00123019386834753,0.0529127411017019
"LRRC42",0.411074111947909,1.50843714563072,0.00123096464325427,0.0529127411017019
"ARHGEF6",-0.260038704832531,0.7710217429586,0.0012313690263668,0.0529127411017019
"ELOA-AS1",-0.524540544545367,0.59182722015372,0.00123190801676363,0.0529127411017019
"NDUFA12P1",3.64467873644078,38.270475967071,0.00123234051842157,0.0529127411017019
"CASZ1",-0.261608135614653,0.769812626761787,0.00123388402970763,0.0529386956307437
"TRBV21-1",-0.603408561602671,0.546944162331888,0.00123785230962242,0.0530052756111305
"AL035701.1",-0.337754598530043,0.713370328547037,0.00124015735996675,0.0530052756111305
"AC015911.3",-0.378673310377927,0.684769283147195,0.00124110610116582,0.0530052756111305
"KRT16",0.10588302194336,1.1116918253508,0.00124314568234951,0.0530052756111305
"MALSU1",0.473334376348526,1.60533808032726,0.00124375865664222,0.0530052756111305
"Z84480.1",-0.827998198483487,0.436923044697812,0.00124591997368411,0.0530052756111305
"ZNF737",-0.227670794687019,0.796386391316755,0.0012460911931746,0.0530052756111305
"CHRM3-AS2",-0.286809345444899,0.750654830957929,0.00124661651231162,0.0530052756111305
"RGS11",-0.245683237518932,0.782169947782029,0.00124717135419154,0.0530052756111305
"AL031432.4",-0.420230250242465,0.656895552040872,0.0012474330590244,0.0530052756111305
"AC023296.1",-0.81385225713803,0.44314765514875,0.00124906365361078,0.0530052756111305
"RHOC",0.307540153759107,1.3600754195463,0.00124978749980507,0.0530052756111305
"AC097462.1",9.92461460644082,20427.0362025946,0.00125167364414764,0.0530052756111305
"AC034205.1",9.92461460644082,20427.0362025946,0.00125167364414764,0.0530052756111305
"AC253536.5",9.92461460644082,20427.0362025946,0.00125167364414764,0.0530052756111305
"AC015978.2",9.92461460644082,20427.0362025946,0.00125167364414764,0.0530052756111305
"CEACAM21",-0.25231058778268,0.777003372833636,0.00125308388684309,0.0530052756111305
"UBA2",0.379367343705258,1.46135975846493,0.00125319172088657,0.0530052756111305
"GANC",-0.389950182358687,0.67709060471486,0.00125349404902931,0.0530052756111305
"PLCG2",-0.283585889023307,0.753078438190754,0.00125507944422105,0.0530052756111305
"LINC01934",-0.325045812891653,0.72249425333292,0.0012551802706978,0.0530052756111305
"ADGRF5",-0.157218957257954,0.85451693564734,0.001256183600648,0.0530079391243501
"AC111182.2",-0.761034001096642,0.467183109330086,0.00125880204793005,0.0530744431909979
"R3HDM1",0.453703617145845,1.57413138277809,0.00125964248952666,0.0530744431909979
"ANTXRLP1",-0.492653911254813,0.611002693633488,0.00126520650864021,0.0531724178836256
"AC124854.1",-0.659570502930612,0.517073368303195,0.00126554778667225,0.0531724178836256
"GAPDHP71",0.52488152090535,1.69025857620946,0.00126757671690924,0.0531724178836256
"DYNC1I2",0.602440739235546,1.8265715490271,0.00126763133765433,0.0531724178836256
"VAMP1",-0.29271945131861,0.74623146558662,0.00126850972709361,0.0531724178836256
"PANX1",0.411666378223864,1.509330806698,0.00126908718665156,0.0531724178836256
"C6",-0.15998286449143,0.852158391008516,0.00126980361334967,0.0531724178836256
"ADAMTS8",-0.166525108541795,0.846601559737926,0.00127257057944975,0.0531724178836256
"TMOD3",0.43615685116692,1.54675138548331,0.00127321596276804,0.0531724178836256
"LURAP1",-0.414893647629191,0.660410513194006,0.00127354173288909,0.0531724178836256
"FKBP3",0.365954444655915,1.4418895553835,0.00127429941636158,0.0531724178836256
"AL355864.2",-0.441124666824136,0.643312501847093,0.00127483513148149,0.0531724178836256
"PINLYP",-0.316144934321223,0.728953792088008,0.00127501488306833,0.0531724178836256
"TMEM18-DT",-0.657823786122875,0.517977338306407,0.00127517221829612,0.0531724178836256
"AC011551.1",-0.916475694592862,0.399926021754337,0.00127723891893098,0.0531936221689522
"B3GALT2",-0.208224306675889,0.812024873682356,0.00127801468391007,0.0531936221689522
"MMP14",0.240396738624342,1.27175360402202,0.00127989576368541,0.0531936221689522
"ORC1",0.227410201639029,1.25534470679546,0.00127998868447197,0.0531936221689522
"AC006539.2",-0.475825718186439,0.621371766609571,0.00128039849019562,0.0531936221689522
"AL589693.1",-0.84280134855863,0.430502844131633,0.00128154270520617,0.0532019525395458
"AL157392.4",-0.536950348399804,0.584528144159798,0.00129135227188821,0.0535697392788592
"PTGDR",-0.385129446361373,0.680362560046329,0.00129405342833885,0.0536423206441406
"ZFAND4",-0.531673539641642,0.587620739731961,0.00129568560774114,0.0536541537559243
"CHIAP2",-0.208705322552679,0.81163437075235,0.00129668537020222,0.0536541537559243
"ITGA6",0.201563926200374,1.22331443640707,0.00129744761890799,0.0536541537559243
"AL021331.1",-0.686044123704678,0.503564171699371,0.00129828756996875,0.0536541537559243
"AF241725.1",1.24740721851609,3.48130498267924,0.0012996378029946,0.0536541537559243
"KLHL33",-0.4893589873486,0.613019221343808,0.00130193491967438,0.0536541537559243
"UBE2T",0.228014599415994,1.2561036636784,0.00130234524826238,0.0536541537559243
"PSMD10P1",-0.494306588852094,0.609993737139389,0.00130272705862302,0.0536541537559243
"FIBCD1",0.15813817004557,1.17132802597402,0.00130313624904445,0.0536541537559243
"TWF1",0.343447767210655,1.40979988277939,0.00130385608495843,0.0536541537559243
"KLHDC8B",-0.295660853502855,0.744039723701193,0.00130649583270846,0.0537105162467772
"RBM42",0.366201694862213,1.44224610695043,0.00130713119573184,0.0537105162467772
"HNRNPL",0.790629536409529,2.20478398124326,0.00130944152169256,0.0537662601798542
"AL034422.1",0.642484346556584,1.90119825241561,0.00131058017052308,0.0537738483940388
"NUDT1",0.334052282255244,1.39661615990831,0.00131371956912201,0.0538615105612139
"LIX1-AS1",-0.641788665795357,0.526350117107333,0.00131462747502892,0.0538615105612139
"AC024075.3",-0.490670978031387,0.612215473207361,0.00131588944417635,0.0538740619498082
"ITPKC",0.326701104712275,1.3863870306949,0.00132104126564723,0.0540080146979414
"PSTPIP2",-0.28819473801586,0.749615599369843,0.00132107727168407,0.0540080146979414
"AC245036.2",2.94988566277356,19.1037693313551,0.00132436821491344,0.0541033206405506
"PRICKLE2",-0.294263425755685,0.745080192276599,0.00132702989764533,0.054172800513869
"PCMTD2",-0.533260112714159,0.58668917568208,0.00133216282138638,0.0543429893042537
"PGPEP1",-0.435443781476674,0.646977486735651,0.00133445961151797,0.0543973210838302
"AC091133.4",0.672476531703821,1.95908304914077,0.00133602729455276,0.0544218748249324
"LAX1",-0.203002577223671,0.816276137696715,0.00133810584905351,0.0544671879756252
"LIN9",0.364047912208662,1.43914316503386,0.0013455235980372,0.0547296092084741
"LINC01798",-0.670304671928861,0.511552698294392,0.00134942966551013,0.0548439060807512
"SLAMF9",0.224878059960202,1.25217001722026,0.00135254232293649,0.0548439060807512
"SPC24",0.215853958253455,1.24092113947619,0.0013542202146802,0.0548439060807512
"AGFG1",0.405073719736731,1.49941303231651,0.00135560636664236,0.0548439060807512
"LINC02253",0.156781406367868,1.16973988826111,0.00135567965766382,0.0548439060807512
"MIR541",2.28536383365717,9.82926178978657,0.00135572186948551,0.0548439060807512
